,date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD,USDAUD,USDBRL,USDCAD,USDHKD,USDINR,USDNOK,USDTRY,USDNZD,USDMXN,USDRUB,USDSEK,USDKRW,USDPNL,USDZAR,USDARS
1946,07/01/2021 00:00,1.325,6.478,0.815,0.737,0.885,103.839,1913.1,1.289,5.41,1.269,7.754,73.492,8.438,7.339,1.378,20.031,74.64,8.196,1093.805,3.684,15.433,84.927
1947,08/01/2021 00:00,1.325,6.475,0.818,0.737,0.885,103.925,1835.7,1.288,5.418,1.269,7.757,73.379,8.416,7.366,1.381,20.004,73.961,8.244,1093.015,3.69,15.295,85.093
1948,11/01/2021 00:00,1.331,6.481,0.823,0.74,0.89,104.218,1851.0,1.299,5.489,1.278,7.756,73.655,8.541,7.474,1.395,20.067,74.605,8.303,1097.505,3.723,15.532,85.317
1949,12/01/2021 00:00,1.323,6.464,0.82,0.732,0.887,103.775,1844.3,1.287,5.322,1.272,7.755,73.439,8.453,7.455,1.384,19.8,73.495,8.249,1094.55,3.706,15.204,85.465
1950,13/01/2021 00:00,1.326,6.468,0.823,0.733,0.888,103.88,1855.5,1.293,5.3,1.27,7.754,73.168,8.474,7.406,1.393,19.844,73.907,8.348,1098.085,3.735,15.252,85.557
1951,14/01/2021 00:00,1.324,6.475,0.823,0.731,0.888,103.818,1853.0,1.286,5.197,1.264,7.754,73.079,8.466,7.367,1.385,19.712,73.315,8.306,1095.895,3.737,15.077,85.646
1952,15/01/2021 00:00,1.33,6.481,0.828,0.736,0.891,103.88,1830.1,1.298,5.293,1.273,7.754,73.162,8.57,7.469,1.402,19.8,73.5,8.395,1104.265,3.762,15.233,85.738
1953,18/01/2021 00:00,1.331,6.493,0.828,0.736,0.891,103.703,1830.1,1.302,5.296,1.275,7.753,73.189,8.59,7.48,1.406,19.685,73.961,8.394,1104.125,3.758,15.171,86.069
1954,19/01/2021 00:00,1.329,6.48,0.825,0.734,0.889,103.921,1841.0,1.3,5.358,1.274,7.752,73.192,8.541,7.482,1.405,19.654,73.861,8.342,1102.6,3.738,14.994,86.204
1955,20/01/2021 00:00,1.325,6.467,0.826,0.732,0.889,103.565,1866.6,1.291,5.292,1.263,7.752,72.897,8.495,7.411,1.395,19.605,73.529,8.345,1097.395,3.745,14.922,86.343
1956,21/01/2021 00:00,1.323,6.462,0.822,0.728,0.885,103.516,1866.3,1.288,5.351,1.264,7.753,72.956,8.41,7.371,1.386,19.724,73.984,8.274,1099.99,3.726,14.953,86.431
1957,22/01/2021 00:00,1.329,6.482,0.821,0.731,0.885,103.76,1856.6,1.296,5.467,1.274,7.752,72.999,8.483,7.415,1.392,19.973,75.315,8.354,1105.545,3.729,15.155,86.449
1958,25/01/2021 00:00,1.328,6.48,0.824,0.731,0.889,103.772,1856.3,1.296,5.467,1.274,7.752,72.954,8.538,7.412,1.389,20.114,75.323,8.291,1102.73,3.74,15.218,86.839
1959,26/01/2021 00:00,1.325,6.465,0.822,0.728,0.887,103.639,1852.2,1.291,5.356,1.27,7.752,72.909,8.545,7.351,1.382,20.001,75.094,8.302,1102.115,3.737,15.066,86.939
1960,27/01/2021 00:00,1.328,6.484,0.826,0.731,0.889,104.085,1846.6,1.305,5.414,1.28,7.752,73.057,8.652,7.403,1.396,20.277,75.892,8.361,1108.485,3.755,15.263,87.112
1961,28/01/2021 00:00,1.328,6.45,0.825,0.728,0.888,104.245,1839.6,1.303,5.441,1.282,7.753,72.939,8.6,7.345,1.394,20.24,76.16,8.335,1113.235,3.746,15.199,87.141
1962,29/01/2021 00:00,1.328,6.428,0.824,0.729,0.891,104.717,1848.7,1.309,5.463,1.278,7.753,72.907,8.566,7.315,1.391,20.585,75.94,8.36,1118.435,3.726,15.165,87.306
1963,01/02/2021 00:00,1.333,6.468,0.829,0.732,0.897,104.952,1861.8,1.311,5.433,1.285,7.753,73.12,8.6,7.192,1.397,20.36,76.077,8.426,1117.4,3.74,15.072,87.602
1964,02/02/2021 00:00,1.332,6.458,0.83,0.732,0.898,104.98,1833.1,1.314,5.368,1.279,7.752,72.917,8.603,7.196,1.39,20.134,76.298,8.397,1115.45,3.721,14.973,87.7
1965,03/02/2021 00:00,1.333,6.46,0.831,0.733,0.899,105.028,1833.9,1.312,5.353,1.278,7.752,72.82,8.588,7.161,1.388,20.217,75.851,8.403,1115.25,3.727,14.954,87.808
1966,04/02/2021 00:00,1.337,6.472,0.836,0.732,0.904,105.54,1791.3,1.315,5.427,1.282,7.753,72.935,8.632,7.138,1.397,20.4,75.527,8.457,1120.18,3.762,15.003,87.912
1967,05/02/2021 00:00,1.335,6.467,0.83,0.728,0.899,105.375,1812.1,1.302,5.371,1.275,7.753,72.79,8.532,7.054,1.388,20.095,74.61,8.372,1117.755,3.721,14.84,87.911
1968,08/02/2021 00:00,1.333,6.449,0.83,0.728,0.899,105.235,1832.9,1.298,5.366,1.274,7.752,72.921,8.505,7.082,1.385,20.125,74.355,8.39,1117.415,3.715,14.867,88.165
1969,09/02/2021 00:00,1.326,6.435,0.825,0.724,0.893,104.595,1836.5,1.293,5.379,1.27,7.752,72.857,8.455,7.067,1.382,20.097,73.937,8.323,1111.005,3.693,14.727,88.261
1970,10/02/2021 00:00,1.326,6.458,0.825,0.723,0.89,104.622,1842.225,1.295,5.386,1.27,7.753,72.813,8.47,7.057,1.387,20.022,73.947,8.323,1106.46,3.706,14.742,88.365
1971,11/02/2021 00:00,1.325,6.458,0.824,0.724,0.89,104.752,1826.575,1.289,5.367,1.27,7.753,72.707,8.475,7.028,1.382,19.973,73.67,8.328,1103.2,3.711,14.627,88.443
1972,12/02/2021 00:00,1.325,6.458,0.825,0.722,0.892,104.925,1822.45,1.289,5.37,1.269,7.753,72.592,8.456,7.037,1.385,19.938,73.65,8.303,1104.365,3.711,14.55,88.458
1973,15/02/2021 00:00,1.323,6.458,0.824,0.719,0.89,105.347,1818.85,1.285,5.37,1.264,7.753,72.643,8.394,6.962,1.384,19.974,73.376,8.281,1102.31,3.698,14.449,88.45
1974,16/02/2021 00:00,1.328,6.458,0.826,0.719,0.893,106.065,1794.45,1.29,5.372,1.269,7.753,72.936,8.44,6.988,1.388,20.179,73.6,8.285,1107.395,3.713,14.644,88.451
1975,17/02/2021 00:00,1.328,6.459,0.83,0.722,0.899,105.877,1775.725,1.29,5.411,1.27,7.753,72.755,8.497,6.973,1.39,20.217,73.712,8.324,1106.23,3.73,14.641,88.939
1976,18/02/2021 00:00,1.327,6.488,0.827,0.716,0.896,105.698,1776.25,1.287,5.428,1.268,7.753,72.589,8.467,6.975,1.385,20.301,73.894,8.318,1107.19,3.713,14.589,89.052
1977,19/02/2021 00:00,1.325,6.487,0.825,0.714,0.897,105.38,1782.575,1.271,5.382,1.261,7.753,72.553,8.464,6.963,1.37,20.435,74.035,8.282,1106.1,3.702,14.699,89.065
1978,22/02/2021 00:00,1.322,6.465,0.822,0.711,0.896,105.07,1807.95,1.263,5.467,1.262,7.754,72.443,8.494,7.023,1.365,20.728,74.264,8.278,1112.69,3.695,14.676,89.435
1979,23/02/2021 00:00,1.32,6.467,0.823,0.709,0.905,105.241,1804.825,1.264,5.441,1.259,7.754,72.38,8.47,7.112,1.362,20.511,74.097,8.283,1110.31,3.71,14.542,89.454
1980,24/02/2021 00:00,1.319,6.458,0.822,0.707,0.907,105.885,1803.625,1.256,5.409,1.252,7.755,72.332,8.381,7.17,1.344,20.378,73.511,8.278,1107.36,3.705,14.494,89.673
1981,25/02/2021 00:00,1.326,6.455,0.821,0.713,0.905,106.224,1773.3,1.27,5.531,1.261,7.754,73.155,8.479,7.346,1.356,20.894,74.543,8.288,1119.485,3.712,14.991,89.757
1982,26/02/2021 00:00,1.332,6.475,0.828,0.718,0.908,106.59,1732.9,1.298,5.599,1.274,7.756,73.596,8.663,7.425,1.383,20.862,74.575,8.438,1124.875,3.745,15.1,89.846
1983,01/03/2021 00:00,1.328,6.466,0.83,0.718,0.914,106.764,1725.7,1.286,5.642,1.265,7.757,73.314,8.57,7.287,1.376,20.649,74.378,8.43,1116.035,3.764,14.993,90.082
1984,02/03/2021 00:00,1.33,6.471,0.827,0.717,0.915,106.71,1735.85,1.279,5.676,1.264,7.757,73.273,8.476,7.349,1.373,20.607,73.786,8.388,1125.355,3.756,14.932,90.157
1985,03/03/2021 00:00,1.332,6.468,0.829,0.717,0.92,107.005,1714.2,1.287,5.62,1.266,7.757,73.028,8.501,7.459,1.379,20.937,73.985,8.422,1131.065,3.766,15.098,90.228
1986,04/03/2021 00:00,1.337,6.47,0.835,0.72,0.929,107.981,1699.59,1.295,5.67,1.267,7.76,73.067,8.581,7.514,1.391,21.121,74.655,8.49,1133.715,3.811,15.301,90.294
1987,05/03/2021 00:00,1.344,6.497,0.839,0.723,0.931,108.42,1701.2,1.301,5.691,1.266,7.763,73.175,8.552,7.535,1.396,21.315,74.441,8.53,1128.225,3.852,15.364,90.289
1988,08/03/2021 00:00,1.351,6.526,0.844,0.724,0.937,108.912,1681.3,1.308,5.876,1.267,7.769,73.36,8.546,7.774,1.405,21.512,74.516,8.584,1141.845,3.881,15.541,90.496
1989,09/03/2021 00:00,1.343,6.507,0.84,0.72,0.927,108.523,1717.105,1.297,5.803,1.263,7.761,72.805,8.467,7.617,1.393,21.205,74.088,8.507,1135.91,3.841,15.3,90.569
1990,10/03/2021 00:00,1.343,6.506,0.838,0.718,0.93,108.414,1725.325,1.293,5.672,1.262,7.761,72.709,8.444,7.499,1.391,20.886,73.582,8.486,1137.075,3.837,15.073,90.71
1991,11/03/2021 00:00,1.34,6.494,0.834,0.715,0.925,108.536,1723.478,1.285,5.536,1.253,7.76,72.636,8.428,7.476,1.384,20.619,73.329,8.461,1130.845,3.824,14.817,90.793
1992,12/03/2021 00:00,1.345,6.509,0.837,0.718,0.93,109.025,1724.772,1.288,5.552,1.248,7.763,72.684,8.436,7.564,1.393,20.723,73.564,8.48,1136.485,3.834,14.952,90.784
1993,15/03/2021 00:00,1.345,6.5,0.838,0.719,0.928,109.13,1731.6,1.29,5.616,1.248,7.765,72.517,8.458,7.536,1.388,20.664,72.758,8.514,1132.375,3.848,14.87,91.067
1994,16/03/2021 00:00,1.345,6.506,0.84,0.719,0.925,109.003,1730.6,1.291,5.625,1.244,7.766,72.514,8.479,7.495,1.39,20.603,72.89,8.498,1130.64,3.861,14.879,91.137
1995,17/03/2021 00:00,1.34,6.504,0.835,0.716,0.923,108.83,1745.1,1.282,5.585,1.24,7.765,72.295,8.41,7.503,1.381,20.403,73.697,8.454,1121.795,3.838,14.649,91.207
1996,18/03/2021 00:00,1.344,6.506,0.839,0.718,0.927,108.947,1734.2,1.288,5.561,1.249,7.765,72.668,8.515,7.325,1.395,20.488,74.322,8.518,1128.54,3.877,14.727,91.284
1997,19/03/2021 00:00,1.342,6.509,0.837,0.721,0.929,108.855,1743.95,1.292,5.491,1.251,7.765,72.442,8.544,7.219,1.396,20.506,74.251,8.545,1129.47,3.877,14.711,90.942
1998,22/03/2021 00:00,1.341,6.508,0.838,0.722,0.923,108.81,1738.8,1.293,5.507,1.252,7.766,72.382,8.498,7.825,1.402,20.586,74.842,8.509,1126.405,3.851,14.72,91.564
1999,23/03/2021 00:00,1.345,6.516,0.844,0.727,0.934,108.62,1728.0,1.31,5.521,1.258,7.767,72.63,8.639,7.949,1.428,20.796,76.339,8.594,1133.41,3.898,14.878,91.554
2000,24/03/2021 00:00,1.346,6.525,0.847,0.731,0.936,108.733,1734.965,1.318,5.621,1.258,7.768,72.655,8.602,7.92,1.436,20.925,76.641,8.611,1135.5,3.918,14.978,91.448
2001,25/03/2021 00:00,1.348,6.546,0.85,0.728,0.94,109.155,1727.4,1.318,5.649,1.261,7.769,72.635,8.645,7.954,1.437,20.692,76.214,8.654,1135.26,3.938,15.02,91.704
2002,26/03/2021 00:00,1.345,6.542,0.846,0.725,0.939,109.59,1732.695,1.31,5.756,1.261,7.769,72.447,8.576,8.132,1.426,20.59,75.898,8.64,1128.95,3.936,15.005,91.685
2003,29/03/2021 00:00,1.347,6.57,0.85,0.727,0.939,109.82,1710.945,1.31,5.782,1.259,7.773,72.752,8.552,8.268,1.429,20.615,75.659,8.694,1132.575,3.971,14.922,91.913
2004,30/03/2021 00:00,1.348,6.572,0.853,0.728,0.942,110.348,1683.47,1.316,5.773,1.263,7.775,73.398,8.555,8.338,1.432,20.572,75.876,8.747,1133.76,3.974,14.911,91.954
2005,31/03/2021 00:00,1.345,6.553,0.853,0.726,0.944,110.718,1707.9,1.317,5.633,1.256,7.774,73.202,8.551,8.252,1.432,20.428,75.666,8.729,1127.245,3.95,14.759,91.986
2006,01/04/2021 00:00,1.345,6.565,0.849,0.723,0.942,110.607,1729.53,1.313,5.709,1.255,7.776,73.288,8.524,8.121,1.424,20.295,76.3,8.712,1129.05,3.899,14.63,91.66
2007,06/04/2021 00:00,1.34,6.54,0.842,0.723,0.931,109.81,1743.5,1.305,5.596,1.257,7.776,73.501,8.493,8.149,1.417,20.162,77.19,8.617,1119.305,3.868,14.523,92.297
2008,07/04/2021 00:00,1.341,6.543,0.843,0.728,0.93,109.838,1736.71,1.314,5.614,1.261,7.785,74.401,8.492,8.152,1.427,20.208,76.992,8.632,1119.345,3.854,14.578,92.251
2009,08/04/2021 00:00,1.34,6.551,0.839,0.728,0.924,109.276,1756.469,1.307,5.568,1.256,7.777,74.543,8.46,8.143,1.417,20.081,76.82,8.544,1116.955,3.816,14.528,92.302
2010,09/04/2021 00:00,1.342,6.553,0.84,0.73,0.925,109.665,1742.975,1.312,5.683,1.253,7.778,74.73,8.496,8.167,1.421,20.16,77.425,8.539,1121.12,3.807,14.607,92.347
2011,12/04/2021 00:00,1.341,6.549,0.839,0.728,0.922,109.398,1732.345,1.312,5.733,1.256,7.774,74.993,8.489,8.157,1.422,20.141,77.346,8.572,1125.445,3.801,14.588,92.581
2012,13/04/2021 00:00,1.341,6.544,0.837,0.727,0.921,109.06,1745.685,1.309,5.718,1.253,7.773,75.179,8.471,8.114,1.418,20.083,75.988,8.508,1121.73,3.822,14.514,92.617
2013,14/04/2021 00:00,1.336,6.53,0.835,0.726,0.923,108.951,1737.095,1.295,5.654,1.252,7.767,75.025,8.387,8.083,1.401,20.069,75.826,8.464,1116.52,3.803,14.403,92.671
2014,15/04/2021 00:00,1.335,6.523,0.835,0.725,0.922,108.757,1764.18,1.29,5.616,1.254,7.767,74.727,8.375,8.025,1.395,19.942,76.412,8.45,1117.14,3.802,14.186,92.723
2015,16/04/2021 00:00,1.334,6.521,0.834,0.723,0.92,108.815,1775.94,1.292,5.587,1.251,7.771,74.563,8.344,8.072,1.4,19.923,75.801,8.46,1116.65,3.791,14.313,92.81
2016,19/04/2021 00:00,1.33,6.51,0.831,0.715,0.915,108.16,1770.525,1.289,5.546,1.253,7.766,74.876,8.298,8.081,1.392,19.821,76.412,8.4,1115.69,3.782,14.212,92.923
2017,20/04/2021 00:00,1.329,6.5,0.831,0.717,0.916,108.078,1779.265,1.294,5.57,1.261,7.761,75.447,8.354,8.104,1.394,19.977,76.918,8.433,1117.315,3.782,14.306,92.967
2018,21/04/2021 00:00,1.329,6.491,0.831,0.718,0.917,108.074,1794.19,1.29,5.57,1.25,7.764,75.389,8.339,8.189,1.388,19.871,76.7,8.411,1116.86,3.786,14.25,92.95
2019,22/04/2021 00:00,1.329,6.491,0.832,0.723,0.917,107.955,1783.425,1.298,5.445,1.251,7.76,75.089,8.368,8.325,1.397,19.943,75.506,8.446,1119.52,3.796,14.323,93.077
2020,23/04/2021 00:00,1.327,6.495,0.826,0.721,0.914,107.88,1776.664,1.291,5.475,1.247,7.759,74.868,8.295,8.387,1.389,19.834,74.879,8.385,1115.09,3.767,14.283,93.137
2021,26/04/2021 00:00,1.326,6.486,0.827,0.72,0.914,108.125,1781.3,1.282,5.437,1.239,7.76,74.814,8.293,8.281,1.382,19.856,74.936,8.386,1110.38,3.771,14.281,93.274
2022,27/04/2021 00:00,1.326,6.483,0.827,0.719,0.914,108.693,1776.115,1.287,5.45,1.24,7.762,74.575,8.278,8.222,1.388,20.052,74.994,8.378,1113.395,3.778,14.368,93.333
2023,28/04/2021 00:00,1.325,6.479,0.825,0.718,0.91,108.602,1782.15,1.284,5.343,1.232,7.763,74.327,8.186,8.196,1.378,19.911,74.405,8.341,1110.295,3.776,14.234,93.425
2024,29/04/2021 00:00,1.327,6.472,0.825,0.717,0.909,108.94,1772.55,1.287,5.338,1.228,7.763,74.114,8.191,8.213,1.38,20.049,74.758,8.371,1108.16,3.768,14.316,93.484
2025,30/04/2021 00:00,1.331,6.475,0.832,0.724,0.913,109.29,1768.72,1.296,5.437,1.229,7.767,74.095,8.315,8.29,1.396,20.241,75.21,8.462,1117.755,3.792,14.499,93.483
2026,03/05/2021 00:00,1.329,6.474,0.829,0.719,0.911,109.088,1792.985,1.288,5.44,1.228,7.767,73.873,8.29,8.251,1.389,20.162,74.998,8.42,1120.525,3.765,14.414,93.674
2027,04/05/2021 00:00,1.337,6.474,0.833,0.72,0.914,109.314,1779.33,1.297,5.445,1.23,7.768,73.778,8.34,8.327,1.399,20.214,74.821,8.483,1125.945,3.794,14.472,93.719
2028,05/05/2021 00:00,1.336,6.474,0.833,0.719,0.913,109.196,1787.47,1.291,5.354,1.227,7.77,73.798,8.34,8.33,1.386,20.243,74.81,8.482,1125.05,3.809,14.352,93.668
2029,06/05/2021 00:00,1.333,6.464,0.829,0.72,0.908,109.095,1815.37,1.285,5.277,1.216,7.768,73.614,8.306,8.27,1.382,20.091,74.27,8.427,1120.63,3.79,14.205,93.79
2030,07/05/2021 00:00,1.325,6.433,0.822,0.716,0.901,108.59,1830.525,1.275,5.237,1.214,7.766,73.266,8.209,8.243,1.375,19.909,73.755,8.308,1113.0,3.743,14.059,93.837
2031,10/05/2021 00:00,1.326,6.417,0.824,0.708,0.901,108.852,1836.355,1.277,5.224,1.21,7.766,73.523,8.265,8.274,1.376,19.927,74.349,8.342,1116.79,3.757,14.031,93.836
2032,11/05/2021 00:00,1.326,6.429,0.823,0.707,0.904,108.631,1837.125,1.275,5.222,1.21,7.769,73.375,8.257,8.299,1.375,19.952,74.198,8.319,1119.575,3.746,14.0,93.91
2033,12/05/2021 00:00,1.334,6.457,0.828,0.711,0.909,109.666,1815.05,1.294,5.304,1.213,7.766,73.677,8.349,8.428,1.396,20.169,74.734,8.423,1132.89,3.774,14.127,93.994
2034,13/05/2021 00:00,1.334,6.452,0.828,0.712,0.906,109.443,1826.85,1.294,5.309,1.217,7.768,73.443,8.354,8.504,1.392,19.95,74.05,8.398,1126.91,3.748,14.14,94.023
2035,14/05/2021 00:00,1.332,6.437,0.823,0.709,0.902,109.36,1843.235,1.286,5.272,1.211,7.768,73.279,8.228,8.456,1.377,19.86,73.981,8.33,1126.555,3.729,14.135,93.945
2036,17/05/2021 00:00,1.336,6.439,0.823,0.707,0.903,109.205,1866.09,1.287,5.273,1.207,7.767,73.267,8.267,8.313,1.387,19.781,73.833,8.346,1136.915,3.726,14.105,94.057
2037,18/05/2021 00:00,1.33,6.425,0.818,0.705,0.897,108.889,1869.8,1.283,5.261,1.206,7.766,73.128,8.228,8.356,1.381,19.84,73.695,8.281,1127.12,3.699,14.008,94.08
2038,19/05/2021 00:00,1.335,6.435,0.821,0.709,0.903,109.194,1869.915,1.295,5.31,1.213,7.765,73.224,8.313,8.417,1.394,19.947,73.722,8.357,1131.415,3.713,14.11,94.205
2039,20/05/2021 00:00,1.331,6.435,0.818,0.705,0.897,108.76,1877.325,1.287,5.283,1.206,7.763,73.009,8.302,8.384,1.389,19.878,73.54,8.304,1127.89,3.674,14.0,94.247
2040,21/05/2021 00:00,1.331,6.434,0.821,0.707,0.898,108.94,1880.82,1.293,5.366,1.207,7.764,72.916,8.374,8.415,1.392,19.952,73.609,8.327,1127.77,3.692,13.955,94.2
2041,24/05/2021 00:00,1.328,6.419,0.819,0.706,0.897,108.765,1882.77,1.289,5.32,1.205,7.765,72.842,8.338,8.385,1.386,19.872,73.457,8.312,1123.35,3.67,13.921,94.196
2042,25/05/2021 00:00,1.326,6.411,0.816,0.707,0.895,108.778,1899.805,1.29,5.332,1.207,7.763,72.803,8.311,8.457,1.383,19.911,73.595,8.259,1122.51,3.66,13.869,94.212
2043,26/05/2021 00:00,1.324,6.392,0.82,0.708,0.898,109.14,1896.38,1.291,5.312,1.212,7.762,72.672,8.369,8.456,1.373,19.876,73.541,8.326,1116.895,3.691,13.756,94.481
2044,27/05/2021 00:00,1.324,6.383,0.82,0.704,0.897,109.834,1897.32,1.292,5.239,1.207,7.761,72.716,8.354,8.493,1.371,19.952,73.51,8.28,1118.17,3.684,13.762,94.449
2045,28/05/2021 00:00,1.323,6.368,0.82,0.704,0.9,109.86,1903.809,1.296,5.226,1.207,7.761,72.394,8.381,8.558,1.378,19.923,73.201,8.308,1113.845,3.678,13.774,94.553
2046,31/05/2021 00:00,1.322,6.37,0.818,0.704,0.899,109.578,1908.175,1.293,5.218,1.206,7.761,72.485,8.328,8.492,1.375,19.942,73.448,8.289,1108.005,3.663,13.739,94.606
2047,01/06/2021 00:00,1.323,6.382,0.819,0.707,0.897,109.472,1899.765,1.29,5.152,1.207,7.759,72.855,8.308,8.7,1.379,19.953,73.576,8.28,1108.315,3.652,13.761,94.649
2048,02/06/2021 00:00,1.323,6.381,0.819,0.706,0.898,109.565,1908.315,1.29,5.076,1.203,7.759,73.012,8.308,8.594,1.382,19.9,73.134,8.267,1110.98,3.652,13.528,94.779
2049,03/06/2021 00:00,1.328,6.404,0.825,0.709,0.904,110.297,1870.875,1.305,5.078,1.211,7.758,73.043,8.375,8.702,1.4,20.16,73.271,8.337,1116.63,3.675,13.639,94.731
2050,04/06/2021 00:00,1.325,6.395,0.822,0.706,0.899,109.53,1891.085,1.292,5.05,1.208,7.757,72.91,8.306,8.666,1.386,19.964,72.862,8.272,1110.69,3.665,13.442,94.794
2051,07/06/2021 00:00,1.323,6.397,0.82,0.705,0.898,109.252,1899.267,1.289,5.047,1.208,7.76,72.796,8.259,8.621,1.383,19.807,72.817,8.259,1110.505,3.665,13.514,94.897
2052,08/06/2021 00:00,1.324,6.401,0.821,0.707,0.897,109.505,1893.285,1.292,5.036,1.212,7.76,72.974,8.262,8.607,1.39,19.708,72.275,8.276,1117.555,3.667,13.573,94.932
2053,09/06/2021 00:00,1.325,6.388,0.821,0.708,0.896,109.618,1888.725,1.294,5.063,1.211,7.76,72.99,8.275,8.59,1.394,19.746,72.351,8.261,1115.535,3.671,13.727,95.058
2054,10/06/2021 00:00,1.324,6.393,0.821,0.705,0.895,109.363,1898.752,1.289,5.056,1.21,7.76,73.011,8.279,8.428,1.389,19.686,71.829,8.251,1112.6,3.672,13.597,95.094
2055,11/06/2021 00:00,1.326,6.399,0.826,0.709,0.898,109.665,1876.272,1.297,5.116,1.216,7.761,73.232,8.335,8.385,1.403,19.883,72.024,8.311,1116.545,3.718,13.683,95.138
2056,14/06/2021 00:00,1.327,6.399,0.825,0.709,0.9,110.077,1865.805,1.297,5.061,1.214,7.762,73.172,8.32,8.464,1.4,19.948,72.127,8.331,1117.095,3.725,13.785,95.254
2057,15/06/2021 00:00,1.327,6.406,0.824,0.71,0.898,110.051,1859.235,1.301,5.045,1.218,7.763,73.356,8.319,8.57,1.404,20.03,72.244,8.325,1117.94,3.732,13.796,95.196
2058,16/06/2021 00:00,1.336,6.398,0.834,0.715,0.909,110.66,1821.325,1.314,5.056,1.228,7.763,73.824,8.482,8.613,1.418,20.414,72.543,8.458,1133.01,3.773,14.01,95.313
2059,17/06/2021 00:00,1.343,6.448,0.84,0.718,0.917,110.253,1772.6,1.324,5.008,1.236,7.765,74.247,8.551,8.712,1.427,20.432,72.449,8.552,1134.47,3.829,14.103,95.358
2060,18/06/2021 00:00,1.345,6.453,0.843,0.724,0.923,110.215,1763.35,1.337,5.091,1.247,7.762,74.142,8.672,8.747,1.442,20.674,72.701,8.609,1135.255,3.837,14.369,95.384
2061,21/06/2021 00:00,1.343,6.467,0.839,0.718,0.918,110.31,1783.055,1.327,5.014,1.236,7.765,74.118,8.579,8.779,1.43,20.49,73.142,8.536,1131.785,3.799,14.23,95.287
2062,22/06/2021 00:00,1.344,6.482,0.837,0.717,0.918,110.653,1778.025,1.324,4.959,1.231,7.767,74.283,8.536,8.653,1.424,20.358,72.895,8.476,1131.91,3.781,14.269,95.419
2063,23/06/2021 00:00,1.346,6.474,0.838,0.716,0.918,110.974,1777.43,1.32,4.966,1.231,7.766,74.246,8.533,8.636,1.419,20.196,72.639,8.489,1136.12,3.792,14.214,95.453
2064,24/06/2021 00:00,1.343,6.472,0.838,0.718,0.918,110.865,1775.025,1.318,4.914,1.232,7.763,74.201,8.507,8.698,1.417,19.858,72.328,8.477,1132.02,3.787,14.208,95.472
2065,25/06/2021 00:00,1.343,6.456,0.838,0.72,0.917,110.775,1779.9,1.318,4.935,1.23,7.761,74.229,8.487,8.766,1.414,19.821,72.235,8.489,1127.335,3.782,14.151,95.516
2066,28/06/2021 00:00,1.343,6.456,0.838,0.72,0.92,110.617,1778.695,1.321,4.926,1.234,7.763,74.306,8.527,8.692,1.42,19.82,72.236,8.514,1130.32,3.775,14.264,95.52
2067,29/06/2021 00:00,1.345,6.464,0.84,0.722,0.921,110.552,1761.455,1.331,4.957,1.24,7.764,74.278,8.561,8.737,1.43,19.828,72.782,8.524,1131.935,3.797,14.336,95.614
2068,30/06/2021 00:00,1.345,6.457,0.843,0.723,0.925,111.079,1769.925,1.333,4.97,1.24,7.765,74.347,8.607,8.706,1.431,19.945,73.169,8.551,1130.68,3.811,14.284,95.697
2069,01/07/2021 00:00,1.349,6.469,0.844,0.727,0.926,111.535,1776.815,1.339,5.048,1.244,7.766,74.552,8.626,8.664,1.435,20.003,73.435,8.577,1133.195,3.808,14.447,95.764
2070,02/07/2021 00:00,1.347,6.473,0.843,0.723,0.921,111.065,1788.1,1.328,5.058,1.232,7.766,74.483,8.591,8.69,1.422,19.771,73.159,8.535,1130.765,3.801,14.251,95.793
2071,05/07/2021 00:00,1.345,6.464,0.843,0.722,0.922,110.974,1791.875,1.328,5.093,1.234,7.768,74.32,8.576,8.67,1.424,19.855,73.449,8.557,1131.425,3.797,14.262,95.882
2072,06/07/2021 00:00,1.348,6.479,0.846,0.724,0.925,110.63,1797.135,1.334,5.197,1.246,7.767,74.779,8.698,8.691,1.426,20.024,74.503,8.597,1137.505,3.817,14.377,95.904
2073,07/07/2021 00:00,1.349,6.473,0.848,0.725,0.926,110.655,1803.785,1.336,5.232,1.248,7.768,74.818,8.725,8.69,1.425,19.961,74.756,8.621,1141.815,3.844,14.316,95.935
2074,08/07/2021 00:00,1.353,6.491,0.844,0.725,0.915,109.764,1802.8,1.346,5.26,1.253,7.768,74.746,8.787,8.694,1.44,19.994,74.747,8.591,1145.01,3.836,14.321,95.987
2075,09/07/2021 00:00,1.351,6.479,0.842,0.719,0.914,110.105,1808.295,1.336,5.259,1.245,7.767,74.491,8.608,8.66,1.432,19.866,74.475,8.576,1145.32,3.828,14.19,95.964
2076,12/07/2021 00:00,1.352,6.476,0.843,0.72,0.915,110.362,1805.86,1.337,5.174,1.245,7.767,74.531,8.701,8.645,1.431,19.868,74.398,8.589,1146.06,3.837,14.41,96.09
2077,13/07/2021 00:00,1.355,6.469,0.849,0.724,0.918,110.613,1807.525,1.342,5.164,1.251,7.766,74.66,8.785,8.625,1.438,20.057,74.36,8.649,1150.325,3.887,14.73,96.105
2078,14/07/2021 00:00,1.353,6.469,0.845,0.722,0.915,109.989,1827.77,1.337,5.072,1.251,7.767,74.453,8.741,8.591,1.421,19.881,74.108,8.619,1144.765,3.859,14.498,96.153
